-17,-16.9999,-16.9985
-15.8217,-15.7017,-16.9982
-12.3704,-16.9998,-16.999
-8.205,-15.5334,-16.9994
-5.62077,-17,-16.9983
-3.82524,-16.9997,-16.9988
-0.288444,-17,-16.9989
1.42301,-16.9994,-16.9981
3.94922,-15.5821,-16.9992
7.30258,-15.565,-16.9975
9.75033,-17,-16.9975
11.8038,-14.1205,-16.9999
14.5891,-16.9998,-16.9995
-15.4818,-11.9917,-16.9989
-12.9185,-12,-16.9995
-10.142,-12.2496,-16.999
-7.27909,-14.104,-16.9995
-5.48711,-14.2158,-16.9997
-1.15212,-12.8026,-17
-0.291493,-11.3176,-16.9992
2.23495,-12.7251,-16.9985
4.85852,-11.3358,-16.9998
7.26037,-11.9054,-16.9992
10.1726,-11.8019,-16.9979
11.6258,-12.4966,-16.9985
15.6969,-13.1594,-16.9987
16.9992,-12.2486,-16.9991
-15.5836,-10.2918,-16.9998
-14.1091,-9.2408,-16.9975
-10.5058,-9.87472,-16.9998
-8.24104,-9.43351,-16.9982
-5.44522,-11.2436,-16.9987
-3.70988,-11.4124,-16.9996
0.54074,-9.82356,-16.9996
1.36269,-8.27748,-16.9995
4.30306,-9.79806,-16.9983
8.99054,-8.76577,-16.9996
10.0172,-10.0403,-16.9973
12.9587,-11.5085,-16.9975
14.2909,-10.5317,-16.9974
-15.7732,-6.6587,-16.9982
-13.0329,-5.03921,-16.9978
-10.7406,-7.43126,-16.9995
-7.94927,-5.62053,-16.9995
-5.22278,-7.35595,-16.9997
-3.06685,-6.67115,-16.9991
-0.393991,-8.42621,-17
2.48882,-6.99727,-16.9999
3.86593,-6.04992,-16.9993
7.31321,-7.9694,-16.9986
8.80714,-7.1585,-16.9987
12.8036,-5.88541,-16.9989
16.9998,-6.96995,-16.9983
-15.5877,-3.09891,-16.999
-14.165,-3.83065,-16.9997
-10.405,-3.46878,-16.998
-7.48682,-4.06342,-16.9984
-6.04366,-4.99022,-16.9987
-4.51621,-4.20032,-17
1.33814,-3.88221,-16.9995
2.97101,-4.60991,-16.9989
5.09594,-4.9962,-16.9984
