-68,-68,-68
-64.7102,-68,-68
-62.2086,-66.6045,-68
-60.5163,-66.594,-68
-58.0704,-68,-68
-54.7213,-68,-68
-53.0686,-68,-68
-49.7207,-68,-68
-47.1587,-66.5824,-68
-45.4563,-66.5711,-68
-43.7569,-66.575,-68
-40.334,-66.5858,-68
-38.6146,-66.6013,-68
-35.9856,-68,-68
-32.487,-65.324,-68
-29.6547,-66.4412,-68
-27.9608,-66.5791,-68
-24.4544,-66.6069,-68
-22.7145,-66.5997,-68
-20.0786,-68,-68
-18.3653,-68,-68
-15.031,-68,-68
-11.8727,-65.0786,-68
-9.9074,-68,-68
-7.50699,-68,-68
-6.60375,-66.5466,-68
-4.02511,-68,-68
-1.4309,-66.476,-68
-0.584256,-68,-68
3.54906,-66.4629,-68
6.05875,-68,-68
7.77887,-68,-68
9.50813,-68,-68
12.2015,-66.5015,-68
16.7011,-66.436,-68
18.4255,-66.4937,-68
20.1445,-66.5114,-68
21.7855,-66.4326,-68
25.9737,-68,-68
27.5662,-68,-68
29.1433,-68,-68
32.3823,-68,-68
36.5387,-66.5113,-68
37.3258,-68,-68
40.584,-68,-68
43.0526,-66.6029,-68
45.559,-68,-68
48.0687,-66.571,-68
52.4373,-68,-68
54.1966,-68,-68
56.7817,-66.5222,-68
58.4728,-66.5509,-68
61.1343,-68,-68
64.6634,-68,-68
66.3429,-68,-68
-66.5111,-63.8888,-68
-63.8573,-63.84,-68
-62.2319,-63.6976,-68
-58.8931,-66.5615,-68
-54.8177,-64.9197,-68
-52.2526,-66.4049,-68
-48.8998,-66.5674,-68
-48.027,-65.157,-68
-46.3076,-65.1328,-68
-42.9335,-65.1341,-68
-40.3312,-63.6509,-68
-38.6393,-63.6764,-68
-34.1446,-65.2064,-68
-31.5966,-63.9913,-68
-30.1038,-64.6331,-68
-27.1279,-63.4745,-68
-25.2276,-63.5337,-68
-23.5423,-65.1649,-68
-20.8902,-63.7463,-68
-18.3166,-62.3179,-68
-15.2198,-63.0315,-68
-10.4562,-63.9464,-68
-9.42,-62.5587,-68
-7.76582,-62.6994,-68
-5.37142,-63.3944,-68
-3.97392,-64.3965,-68
-1.66769,-63.6101,-68
1.99376,-63.3154,-68
3.77,-63.4416,-68
5.48334,-63.5076,-68
7.80441,-65.1516,-68
12.0207,-63.4693,-68
13.0665,-64.772,-68
13.8928,-66.2121,-68
17.2666,-62.715,-68
20.3433,-63.5288,-68
23.1635,-64.0737,-68
24.7919,-63.6539,-68
28.1607,-62.8771,-68
30.6221,-65.0773,-68
32.9914,-62.8384,-68
36.7503,-63.733,-68
38.2487,-63.012,-68
40.4114,-65.3361,-68
42.0142,-62.9433,-68
47.1811,-65.146,-68
48.9057,-65.1309,-68
49.7909,-66.5623,-68
54.2491,-64.9427,-68
55.9825,-64.9806,-68
57.0486,-63.5002,-68
61.1428,-65.0603,-68
62.0225,-66.5461,-68
68,-63.4267,-68
-68,-61.3656,-68
-65.1151,-61.3005,-68
-61.9902,-60.4201,-68
-60.321,-60.45,-68
-57.5959,-62.5002,-68
-52.8173,-63.2289,-68
-51.3145,-60.6967,-68
-47.9792,-62.2961,-68
-46.2744,-62.0591,-68
-42.8395,-62.2452,-68
-42.0507,-63.6936,-68
-38.3039,-60.7895,-68
-35.9781,-62.4768,-68
-31.9262,-59.8073,-68
-30.2835,-59.1487,-68
-28.7064,-59.9626,-68
-23.753,-62.6115,-68
-21.7497,-62.3277,-68
-20.0379,-62.3046,-68
-19.1887,-60.8606,-68
-15.8413,-60.8221,-68
-13.6387,-63.34,-68
-11.0195,-62.1778,-68
-7.05342,-59.7529,-68
-3.77184,-60.4319,-68
-0.895315,-62.1219,-68
0.271842,-63.3155,-68
3.0044,-61.9363,-68
5.75189,-60.5399,-68
6.469,-62.0318,-68
9.16089,-60.7141,-68
12.3508,-61.8384,-68
15.0434,-60.877,-68
18.6748,-63.5263,-68
20.7102,-61.7801,-68
23.5704,-62.4785,-68
25.7815,-60.4495,-68
28.6395,-61.2513,-68
29.9009,-62.5166,-68
33.5308,-59.9335,-68
37.4044,-59.9981,-68
39.725,-62.267,-68
42.6905,-60.9158,-68
43.5814,-62.3883,-68
47.9158,-60.7477,-68
50.4225,-59.2524,-68
51.4571,-60.6237,-68
53.9795,-62.4018,-68
56.3639,-60.2155,-68
58.289,-62.0407,-68
61.5856,-62.0469,-68
64.7114,-60.3785,-68
64.9129,-62.0134,-68
-66.5317,-58.8579,-68
-65.0857,-59.6283,-68
-61.7388,-57.1214,-68
-60.1859,-58.8183,-68
-56.6274,-57.5161,-68
-53.7827,-58.2292,-68
-52.1678,-57.8783,-68
-50.548,-57.4746,-68
-49.0111,-56.8657,-68
-44.6171,-58.8985,-68
-42.9944,-59.0159,-68
-39.7975,-58.4432,-68
-36.5461,-59.3337,-68
-34.8256,-57.7801,-68
-33.2399,-57.1424,-68
-30.2664,-57.3571,-68
-27.3116,-59.0111,-68
-25.53,-59.785,-68
-22.0748,-59.733,-68
-17.7033,-57.7157,-68
-16.6542,-59.3715,-68
-14.4388,-57.7853,-68
-10.4337,-59.3459,-68
-8.73326,-59.5019,-68
-4.73003,-59.0947,-68
-4.75922,-57.439,-68
-1.77441,-57.5174,-68
1.01822,-59.352,-68
4.02776,-60.5545,-68
6.7371,-59.1177,-68
9.63203,-57.7086,-68
13.109,-58.7033,-68
14.6617,-59.225,-68
18.3441,-58.1316,-68
20.0872,-58.7062,-68
21.7832,-58.5152,-68
24.5667,-59.2928,-68
26.2135,-58.8147,-68
30.7221,-59.078,-68
34.3718,-56.5466,-68
35.8227,-57.4887,-68
38.8493,-59.1981,-68
40.2835,-58.4199,-68
41.8697,-59.3121,-68
45.9808,-57.9172,-68
47.695,-57.8039,-68
49.5527,-57.7278,-68
53.1693,-57.4704,-68
54.7854,-57.9593,-68
57.27,-58.801,-68
61.4318,-57.2529,-68
63.872,-58.8932,-68
66.3405,-57.2676,-68
-68,-54.8383,-68
-64.0171,-54.7173,-68
-62.6027,-55.6392,-68
-60.0015,-57.2033,-68
-58.9896,-54.1085,-68
-56.1507,-55.7521,-68
-53.3473,-56.5807,-68
-51.7075,-56.2485,-68
-48.7918,-54.5213,-68
-46.161,-56.6053,-68
-42.987,-55.7056,-68
-41.4945,-56.5449,-68
-38.4443,-57.5331,-68
-36.4755,-54.862,-68
-32.9079,-55.3969,-68
-31.5567,-54.5456,-68
-30.1445,-53.7675,-68
-25.866,-56.5409,-68
-23.306,-55.7082,-68
-22.2711,-56.9573,-68
-19.8681,-55.136,-68
-16.9722,-56.0443,-68
-13.5159,-54.2857,-68
-11.8577,-56.0627,-68
-10.2843,-54.6527,-68
-8.69241,-54.358,-68
-5.89415,-54.4063,-68
-3.22985,-56.8058,-68
-1.43002,-55.8416,-68
1.40702,-56.4809,-68
3.11516,-56.4108,-68
6.76603,-56.2747,-68
8.69937,-56.2716,-68
11.4455,-54.1064,-68
14.0616,-55.9126,-68
17.0347,-54.7109,-68
19.9477,-53.8003,-68
22.0541,-55.8621,-68
25.2992,-55.9519,-68
27.0429,-55.5129,-68
28.697,-55.0416,-68
31.1744,-57.4223,-68
34.8407,-54.8748,-68
37.3286,-56.4956,-68
39.8385,-55.6441,-68
42.2412,-54.4805,-68
44.7755,-53.5216,-68
47.4348,-55.0183,-68
50.7071,-54.4837,-68
50.1604,-56.1365,-68
53.5798,-55.7917,-68
57.2497,-55.6049,-68
59.7717,-57.1693,-68
61.5611,-54.233,-68
64.6968,-57.3983,-68
66.5557,-54.669,-68
-68,-53.1966,-68
-66.525,-52.4,-68
-63.4798,-52.5632,-68
-59.9055,-52.6323,-68
-56.6208,-52.7924,-68
-55.5954,-54.1006,-68
-51.1651,-52.1238,-68
-48.0574,-50.9382,-68
-47.3341,-53.7218,-68
-45.5682,-53.3098,-68
-42.1296,-52.5319,-68
-39.8395,-51.5345,-68
-36.1029,-53.1444,-68
-33.1583,-53.7332,-68
-31.6506,-52.8981,-68
-27.2591,-52.2689,-68
-25.7398,-51.7029,-68
-24.1338,-51.257,-68
-22.3721,-50.9773,-68
-20.4101,-52.2442,-68
-17.6348,-53.0304,-68
-14.9821,-53.2344,-68
-11.8831,-54.3354,-68
-9.85804,-51.3656,-68
-7.25567,-53.5073,-68
-4.17992,-52.1718,-68
-1.16082,-52.1088,-68
1.26682,-53.5808,-68
2.2202,-52.0591,-68
5.64536,-52.0891,-68
7.34991,-52.0094,-68
10.9593,-52.5208,-68
13.8863,-51.4703,-68
15.7567,-51.5398,-68
18.2507,-53.4507,-68
21.1661,-52.6183,-68
25.7127,-51.1821,-68
27.487,-51.5637,-68
29.2004,-51.7229,-68
31.942,-54.0211,-68
33.5489,-53.5987,-68
36.2957,-51.9545,-68
39.9677,-52.1382,-68
41.5571,-52.6517,-68
