-179,-177.027,-179
-174.283,-177.601,-179
-170.978,-177.558,-179
-170.287,-176.087,-179
-168.512,-179,-179
-166.792,-179,-179
-164.404,-177.147,-179
-161.038,-179,-179
-159.314,-179,-179
-155.87,-179,-179
-154.078,-179,-179
-152.163,-176.175,-179
-147.534,-177.43,-179
-146.999,-179,-179
-142.936,-179,-179
-141.181,-179,-179
-137.517,-179,-179
-135.884,-179,-179
-133.389,-177.529,-179
-130.805,-179,-179
-128.216,-177.606,-179
-126.506,-177.565,-179
-124.051,-179,-179
-120.714,-179,-179
-119.097,-179,-179
-115.465,-177.335,-179
-113.407,-177.568,-179
-111.686,-177.515,-179
-110.866,-179,-179
-109.181,-179,-179
-105.765,-179,-179
-104.07,-179,-179
-100.683,-179,-179
-98.1845,-177.562,-179
-96.4975,-177.604,-179
-93.906,-179,-179
-91.772,-179,-179
-89.6161,-179,-179
-86.1898,-177.613,-179
-83.7127,-179,-179
-81.1349,-177.525,-179
-79.1641,-176.192,-179
-75.4952,-179,-179
-73.8301,-179,-179
-72.1389,-179,-179
-70.3968,-179,-179
-66.7307,-179,-179
-64.8627,-179,-179
-63.1845,-179,-179
-60.2504,-177.589,-179
-57.6313,-179,-179
-55.8755,-179,-179
-52.3952,-179,-179
-50.6349,-179,-179
-48.6962,-176.169,-179
-46.4109,-177.533,-179
-42.1734,-179,-179
-39.558,-177.605,-179
-37.7904,-177.612,-179
-36.0426,-177.597,-179
-32.5402,-177.554,-179
-30.827,-177.651,-179
-29.8433,-179,-179
-28.0281,-179,-179
-23.0075,-176.108,-179
-21.1999,-179,-179
-20.3803,-177.562,-179
-15.1887,-177.532,-179
-13.5171,-177.55,-179
-11.0975,-179,-179
-7.85503,-179,-179
-4.61059,-179,-179
-4.59701,-176.05,-179
-2.17293,-177.549,-179
0.449777,-179,-179
3.89203,-179,-179
6.29902,-177.527,-179
8.84749,-179,-179
12.297,-179,-179
14.0324,-179,-179
17.4728,-179,-179
19.1844,-179,-179
21.1316,-176.396,-179
23.0919,-179,-179
24.7729,-179,-179
28.1071,-179,-179
29.7814,-179,-179
31.4224,-179,-179
34.7428,-179,-179
37.3344,-177.583,-179
39.9537,-179,-179
43.4533,-179,-179
46.1003,-177.568,-179
49.5159,-177.545,-179
51.2215,-177.564,-179
53.7873,-179,-179
56.2781,-179,-179
59.9463,-179,-179
61.715,-179,-179
63.4706,-179,-179
66.8118,-177.735,-179
67.8207,-179,-179
69.5293,-179,-179
71.2617,-179,-179
75.5849,-177.589,-179
77.2663,-177.565,-179
80.7304,-177.632,-179
82.7065,-177.763,-179
84.9776,-177.721,-179
87.0124,-177.505,-179
90.3948,-176.749,-179
92.574,-179,-179
95.1108,-177.568,-179
96.8026,-177.543,-179
99.375,-179,-179
101.064,-179,-179
104.433,-176.097,-179
107.844,-179,-179
109.499,-179,-179
112.727,-179,-179
115.853,-179,-179
118.87,-176.151,-179
120.707,-179,-179
124.06,-179,-179
124.919,-177.502,-179
129.133,-179,-179
131.655,-177.518,-179
132.527,-176.071,-179
136.016,-179,-179
137.763,-179,-179
141.339,-176.012,-179
142.034,-177.582,-179
146.294,-177.728,-179
149.242,-179,-179
151.081,-179,-179
154.332,-177.583,-179
156.115,-177.591,-179
158.802,-179,-179
160.95,-179,-179
163.356,-179,-179
165.745,-177.47,-179
167.917,-177.771,-179
171.393,-179,-179
173.925,-177.558,-179
176.027,-177.45,-179
179,-176.741,-179
-179,-175.169,-179
-176.193,-175.045,-179
-172.882,-174.11,-179
-170.606,-174.105,-179
